welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,participant,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,guess_reached.rt,guess_reached.duration,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,recall_reached.rt,recall_reached.duration,recall_select.started,recall_select.stopped,recall_selection.keys,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Flotte,Boot,,,,,,,,,,1237.636,1237.636,,,,,,,,,,,,,,,,,,,,,,,,1228.634,1232.633,1232.634,1235.633,,1235.634,1237.633,f,0.846,,1237.634,1237.636,,,,,,,,,,0,11,11,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gegenstand,Artikel,,,,,,,,,,1246.637,1246.637,,,,,,,,,,,,,,,,,,,,,,,,1237.636,1241.632,1241.633,1244.632,,1244.634,1246.633,,,,1246.635,1246.637,,,,,,,,,,0,12,12,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Zimt,Rolle,,,,,,,,,,1255.636,1255.636,,,,,,,,,,,,,,,,,,,,,,,,1246.637,1250.633,1250.634,1253.633,,1253.633,1255.632,f,0.937,,1255.634,1255.635,,,,,,,,,,0,13,13,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Geburtstag,Kerze,,,,,,,,,,1264.636,1264.636,,,,,,,,,,,,,,,,,,,,,,,,1255.636,1259.633,1259.634,1262.633,,1262.634,1264.633,,,,1264.635,1264.636,,,,,,,,,,0,14,14,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Diskussion,Vorlesung,,,,,,,,,,1273.635,1273.636,,,,,,,,,,,,,,,,,,,,,,,,1264.637,1268.632,1268.633,1271.632,,1271.633,1273.633,f,1.097,,1273.634,1273.635,,,,,,,,,,0,15,15,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service,Kunde,,,,,,,,,,1285.633,1285.633,,,,,,,,,,,,,,,,,,,,,,,,1273.636,1277.632,1277.633,1280.632,,1280.633,1282.632,g,0.562,,1282.634,1285.632,,,,,,,,,,0,16,16,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vampir,Geist,,,,,,,,,,1297.632,1297.632,,,,,,,,,,,,,,,,,,,,,,,,1285.634,1289.631,1289.633,1292.632,,1292.634,1294.632,g,1.568,,1294.634,1297.632,,,,,,,,,,0,17,17,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Häftling,Verurteilter,,,,,,,,,,1309.632,1309.632,,,,,,,,,,,,,,,,,,,,,,,,1297.633,1301.632,1301.633,1304.632,,1304.634,1306.632,g,0.463,,1306.634,1309.632,,,,,,,,,,0,18,18,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Mappe,Buch,,,,,,,,,,1321.632,1321.632,,,,,,,,,,,,,,,,,,,,,,,,1309.633,1313.632,1313.632,1316.632,,1316.634,1318.632,g,1.829,,1318.635,1321.632,,,,,,,,,,0,19,19,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Gast,Zimmer,,,,,,,,,,1330.636,1330.636,,,,,,,,,,,,,,,,,,,,,,,,1321.633,1325.632,1325.632,1328.632,,1328.633,1330.632,f,1.197,,1330.634,1330.636,,,,,,,,,,0,20,20,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Juwel,Gold,,,,,,,,,,1342.632,1342.632,,,,,,,,,,,,,,,,,,,,,,,,1330.636,1334.632,1334.633,1337.632,,1337.633,1339.631,g,1.085,,1339.633,1342.632,,,,,,,,,,0,21,21,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Scheidung,Anwalt,,,,,,,,,,1354.632,1354.632,,,,,,,,,,,,,,,,,,,,,,,,1342.633,1346.632,1346.633,1349.632,,1349.633,1351.632,g,0.635,,1351.634,1354.632,,,,,,,,,,0,22,22,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agent,Reise,,,,,,,,,,1366.632,1366.632,,,,,,,,,,,,,,,,,,,,,,,,1354.633,1358.632,1358.633,1361.632,,1361.633,1363.632,g,1.581,,1363.634,1366.632,,,,,,,,,,0,23,23,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zug,Flugzeug,,,,,,,,,,1375.635,1375.635,,,,,,,,,,,,,,,,,,,,,,,,1366.633,1370.632,1370.633,1373.632,,1373.632,1375.632,f,1.967,,1375.633,1375.635,,,,,,,,,,0,24,24,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humor,Komödie,,,,,,,,,,1387.632,1387.632,,,,,,,,,,,,,,,,,,,,,,,,1375.635,1379.632,1379.635,1382.632,,1382.633,1384.631,g,1.18,,1384.634,1387.632,,,,,,,,,,0,25,25,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Kino,Theater,,,,,,,,,,1396.634,1396.634,,,,,,,,,,,,,,,,,,,,,,,,1387.634,1391.632,1391.633,1394.631,,1394.632,1396.631,f,1.485,,1396.632,1396.634,,,,,,,,,,0,26,26,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnpasta,Minze,,,,,,,,,,1405.634,1405.634,,,,,,,,,,,,,,,,,,,,,,,,1396.634,1400.631,1400.633,1403.632,,1403.633,1405.631,f,0.986,,1405.632,1405.634,,,,,,,,,,0,27,27,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Streifen,Shirt,,,,,,,,,,1417.631,1417.631,,,,,,,,,,,,,,,,,,,,,,,,1405.634,1409.631,1409.632,1412.631,,1412.632,1414.631,g,1.267,,1414.633,1417.631,,,,,,,,,,0,28,28,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insel,Meer,,,,,,,,,,1429.631,1429.632,,,,,,,,,,,,,,,,,,,,,,,,1417.631,1421.631,1421.632,1424.631,,1424.633,1426.631,g,1.251,,1426.633,1429.631,,,,,,,,,,0,29,29,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Golf,Loch,,,,,,,,,,1438.635,1438.635,,,,,,,,,,,,,,,,,,,,,,,,1429.632,1433.631,1433.632,1436.631,,1436.632,1438.631,f,0.87,,1438.633,1438.635,,,,,,,,,,0,30,30,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Helm,Kopf,,,,,,,,,,1447.634,1447.634,,,,,,,,,,,,,,,,,,,,,,,,1438.635,1442.631,1442.632,1445.631,,1445.631,1447.631,f,1.786,,1447.633,1447.634,,,,,,,,,,0,31,31,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Vogel,Feder,,,,,,,,,,1456.636,1456.637,,,,,,,,,,,,,,,,,,,,,,,,1447.635,1451.631,1451.632,1454.631,,1454.632,1456.631,f,0.963,,1456.634,1456.636,,,,,,,,,,0,32,32,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schauspielerin,Frau,,,,,,,,,,1465.634,1465.634,,,,,,,,,,,,,,,,,,,,,,,,1456.637,1460.631,1460.633,1463.631,,1463.633,1465.631,f,0.431,,1465.632,1465.634,,,,,,,,,,0,33,33,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlüssel,Ring,,,,,,,,,,1474.634,1474.634,,,,,,,,,,,,,,,,,,,,,,,,1465.634,1469.63,1469.631,1472.63,,1472.631,1474.63,f,0.34,,1474.632,1474.634,,,,,,,,,,0,34,34,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Publikum,Applaus,,,,,,,,,,1486.631,1486.631,,,,,,,,,,,,,,,,,,,,,,,,1474.634,1478.631,1478.632,1481.631,,1481.632,1483.63,g,0.767,,1483.632,1486.631,,,,,,,,,,0,35,35,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwan,Taube,,,,,,,,,,1498.631,1498.631,,,,,,,,,,,,,,,,,,,,,,,,1486.632,1490.631,1490.632,1493.631,,1493.631,1495.631,g,1.05,,1495.633,1498.631,,,,,,,,,,0,36,36,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose,Dorne,,,,,,,,,,1510.631,1510.631,,,,,,,,,,,,,,,,,,,,,,,,1498.632,1502.631,1502.632,1505.631,,1505.631,1507.631,g,1.186,,1507.633,1510.631,,,,,,,,,,0,37,37,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Kamin,Ziegel,,,,,,,,,,1519.635,1519.635,,,,,,,,,,,,,,,,,,,,,,,,1510.631,1514.631,1514.632,1517.631,,1517.631,1519.631,f,1.749,,1519.633,1519.635,,,,,,,,,,0,38,38,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Statue,Monument,,,,,,,,,,1528.636,1530.031,space,,,,,,1.376,,,,,,,,,,,,,,,,,1519.635,1523.63,1523.631,1526.63,,1526.632,1528.631,f,1.264,,1528.633,1528.636,,,,,,,,,,0,39,39,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Wein,Abendessen,,,,,,,,,,1542.03,1542.03,,,,,,,,,,,,,,,,,,,,,,,,1530.032,1534.03,1534.031,1537.031,,1537.032,1539.031,g,0.647,,1539.033,1542.03,,,,,,,,,,0,40,40,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Garage,Haus,,,,,,,,,,1551.034,1551.034,,,,,,,,,,,,,,,,,,,,,,,,1542.031,1546.03,1546.031,1549.03,,1549.031,1551.03,f,1.38,,1551.032,1551.034,,,,,,,,,,0,41,41,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safari,Ausflug,,,,,,,,,,1563.031,1563.031,,,,,,,,,,,,,,,,,,,,,,,,1551.034,1555.03,1555.031,1558.03,,1558.03,1560.03,g,1.085,,1560.032,1563.03,,,,,,,,,,0,42,42,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Küche,Tisch,,,,,,,,,,1572.033,1572.034,,,,,,,,,,,,,,,,,,,,,,,,1563.031,1567.03,1567.032,1570.03,,1570.031,1572.03,,,,1572.032,1572.033,,,,,,,,,,0,43,43,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brise,Luft,,,,,,,,,,1581.033,1581.033,,,,,,,,,,,,,,,,,,,,,,,,1572.034,1576.03,1576.031,1579.03,,1579.031,1581.03,f,0.783,,1581.031,1581.033,,,,,,,,,,0,44,44,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Schuh,Stiefel,,,,,,,,,,1590.033,1590.033,,,,,,,,,,,,,,,,,,,,,,,,1581.033,1585.03,1585.031,1588.03,,1588.031,1590.03,f,0.765,,1590.031,1590.033,,,,,,,,,,0,45,45,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Klebstoff,Papier,,,,,,,,,,1602.03,1602.03,,,,,,,,,,,,,,,,,,,,,,,,1590.033,1594.03,1594.031,1597.03,,1597.031,1599.03,g,0.667,,1599.032,1602.03,,,,,,,,,,0,46,46,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mauer,Straße,,,,,,,,,,1611.035,1611.035,,,,,,,,,,,,,,,,,,,,,,,,1602.03,1606.03,1606.03,1609.03,,1609.032,1611.03,f,1.035,,1611.033,1611.035,,,,,,,,,,0,47,47,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Schnorchel,Flossen,,,,,,,,,,1623.03,1623.031,,,,,,,,,,,,,,,,,,,,,,,,1611.036,1615.03,1615.031,1618.03,,1618.031,1620.03,g,0.724,,1620.031,1623.03,,,,,,,,,,0,48,48,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Vergangenheit,Erinnerungen,,,,,,,,,,1632.034,1632.034,,,,,,,,,,,,,,,,,,,,,,,,1623.032,1627.03,1627.031,1630.029,,1630.03,1632.03,f,1.448,,1632.032,1632.034,,,,,,,,,,0,49,49,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karneval,Festival,,,,,,,,,,1641.035,1641.035,,,,,,,,,,,,,,,,,,,,,,,,1632.035,1636.03,1636.031,1639.03,,1639.03,1641.03,,,,1641.033,1641.035,,,,,,,,,,0,50,50,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akrobatin,Seil,,,,,,,,,,1650.032,1650.032,,,,,,,,,,,,,,,,,,,,,,,,1641.036,1645.03,1645.031,1648.03,,1648.03,1650.029,f,1.812,,1650.03,1650.031,,,,,,,,,,0,51,51,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Leistung,Ehre,,,,,,,,,,1659.035,1659.035,,,,,,,,,,,,,,,,,,,,,,,,1650.032,1654.03,1654.031,1657.03,,1657.031,1659.03,f,1.031,,1659.033,1659.035,,,,,,,,,,0,52,52,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raum,Platz,,,,,,,,,,1668.034,1668.034,,,,,,,,,,,,,,,,,,,,,,,,1659.036,1663.029,1663.03,1666.029,,1666.03,1668.03,f,1.024,,1668.032,1668.033,,,,,,,,,,0,53,53,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Beweis,Gericht,,,,,,,,,,1680.03,1680.03,,,,,,,,,,,,,,,,,,,,,,,,1668.034,1672.029,1672.031,1675.03,,1675.031,1677.029,g,1.767,,1677.031,1680.029,,,,,,,,,,0,54,54,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Teleskop,Mikroskop,,,,,,,,,,1689.034,1689.034,,,,,,,,,,,,,,,,,,,,,,,,1680.031,1684.028,1684.029,1687.03,,1687.031,1689.029,,,,1689.032,1689.034,,,,,,,,,,0,55,55,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingeweide,Organ,,,,,,,,,,1701.029,1701.029,,,,,,,,,,,,,,,,,,,,,,,,1689.035,1693.029,1693.03,1696.029,,1696.03,1698.029,g,1.001,,1698.03,1701.029,,,,,,,,,,0,56,56,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879824,19,weiblich,2024-12-14_14h43.31.881,guess,2024.2.4,MacIntel,58.82352941,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frieden,Harmonie,,,,,,,,,,1713.029,1713.029,,,,,,,,,,,,,,,,,,,,,,,,1701.03,1705.029,1705.03,1708.029,,1708.03,1710.029,g,1.419,,1710.031,1713.029,,,,,,,,,,0,57,57,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
